sim_time,world_x,world_y,world_z
0.016666666666666666,0.06919504403605992,0.8690920023014886,1.0329579191282694
0.03333333333333333,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.05,0.06919516680799992,0.8690920080893186,1.0329572237035056
0.06666666666666667,0.0691950761563202,0.8690918800737066,1.032957469189476
0.08333333333333333,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.09999999999999999,0.06919504403605992,0.8690920023014886,1.0329579191282694
0.11666666666666665,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.13333333333333333,0.06919516680799992,0.8690920080893186,1.0329572237035056
0.15,0.0691950761563202,0.8690918800737066,1.032957469189476
0.16666666666666666,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.18333333333333332,0.06919504403605992,0.8690920023014886,1.0329579191282694
0.19999999999999998,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.21666666666666665,0.06919516680799992,0.8690920080893186,1.0329572237035056
0.2333333333333333,0.0691950761563202,0.8690918800737066,1.032957469189476
0.24999999999999997,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.26666666666666666,0.06919504403605992,0.8690920023014886,1.0329579191282694
0.2833333333333333,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.3,0.06919516680799992,0.8690920080893186,1.0329572237035056
0.31666666666666665,0.0691950761563202,0.8690918800737066,1.032957469189476
0.3333333333333333,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.35,0.06919504403605992,0.8690920023014886,1.0329579191282694
0.36666666666666664,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.3833333333333333,0.06919516680799992,0.8690920080893186,1.0329572237035056
0.39999999999999997,0.0691950761563202,0.8690918800737066,1.032957469189476
0.41666666666666663,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.4333333333333333,0.06919504403605992,0.8690920023014886,1.0329579191282694
0.44999999999999996,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.4666666666666666,0.06919516680799992,0.8690920080893186,1.0329572237035056
0.4833333333333333,0.0691950761563202,0.8690918800737066,1.032957469189476
0.49999999999999994,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.5166666666666666,0.06919504403605992,0.8690920023014886,1.0329579191282694
0.5333333333333333,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.55,0.06919516680799992,0.8690920080893186,1.0329572237035056
0.5666666666666668,0.0691950761563202,0.8690918800737066,1.032957469189476
0.5833333333333335,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.6000000000000002,0.06919504403605992,0.8690920023014886,1.0329579191282694
0.6166666666666669,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.6333333333333336,0.06919516680799992,0.8690920080893186,1.0329572237035056
0.6500000000000004,0.0691950761563202,0.8690918800737066,1.032957469189476
0.6666666666666671,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.6833333333333338,0.06919504403605992,0.8690920023014886,1.0329579191282694
0.7000000000000005,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.7166666666666672,0.06919516680799992,0.8690920080893186,1.0329572237035056
0.733333333333334,0.0691950761563202,0.8690918800737066,1.032957469189476
0.7500000000000007,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.7666666666666674,0.06919504403605992,0.8690920023014886,1.0329579191282694
0.7833333333333341,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.8000000000000008,0.06919516680799992,0.8690920080893186,1.0329572237035056
0.8166666666666675,0.0691950761563202,0.8690918800737066,1.032957469189476
0.8333333333333343,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.850000000000001,0.06919504403605992,0.8690920023014886,1.0329579191282694
0.8666666666666677,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.8833333333333344,0.06919516680799992,0.8690920080893186,1.0329572237035056
0.9000000000000011,0.0691950761563202,0.8690918800737066,1.032957469189476
0.9166666666666679,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.9333333333333346,0.06919504403605992,0.8690920023014886,1.0329579191282694
0.9500000000000013,0.06919507390549132,0.8690919413918611,1.0329576520812784
0.966666666666668,0.06919516680799992,0.8690920080893186,1.0329572237035056
0.9833333333333347,0.0691950761563202,0.8690918800737066,1.032957469189476
1.0000000000000013,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.016666666666668,0.06919504403605992,0.8690920023014886,1.0329579191282694
1.0333333333333345,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.0500000000000012,0.06919516680799992,0.8690920080893186,1.0329572237035056
1.0666666666666678,0.0691950761563202,0.8690918800737066,1.032957469189476
1.0833333333333344,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.100000000000001,0.06919504403605992,0.8690920023014886,1.0329579191282694
1.1166666666666676,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.1333333333333342,0.06919516680799992,0.8690920080893186,1.0329572237035056
1.1500000000000008,0.0691950761563202,0.8690918800737066,1.032957469189476
1.1666666666666674,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.183333333333334,0.06919504403605992,0.8690920023014886,1.0329579191282694
1.2000000000000006,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.2166666666666672,0.06919516680799992,0.8690920080893186,1.0329572237035056
1.2333333333333338,0.0691950761563202,0.8690918800737066,1.032957469189476
1.2500000000000004,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.266666666666667,0.06919504403605992,0.8690920023014886,1.0329579191282694
1.2833333333333337,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.3000000000000003,0.06919516680799992,0.8690920080893186,1.0329572237035056
1.3166666666666669,0.0691950761563202,0.8690918800737066,1.032957469189476
1.3333333333333335,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.35,0.06919504403605992,0.8690920023014886,1.0329579191282694
1.3666666666666667,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.3833333333333333,0.06919516680799992,0.8690920080893186,1.0329572237035056
1.4,0.0691950761563202,0.8690918800737066,1.032957469189476
1.4166666666666665,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.4333333333333331,0.06919504403605992,0.8690920023014886,1.0329579191282694
1.4499999999999997,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.4666666666666663,0.06919516680799992,0.8690920080893186,1.0329572237035056
1.483333333333333,0.0691950761563202,0.8690918800737066,1.032957469189476
1.4999999999999996,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.5166666666666662,0.06919504403605992,0.8690920023014886,1.0329579191282694
1.5333333333333328,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.5499999999999994,0.06919516680799992,0.8690920080893186,1.0329572237035056
1.566666666666666,0.0691950761563202,0.8690918800737066,1.032957469189476
1.5833333333333326,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.5999999999999992,0.06919504403605992,0.8690920023014886,1.0329579191282694
1.6166666666666658,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.6333333333333324,0.06919516680799992,0.8690920080893186,1.0329572237035056
1.649999999999999,0.0691950761563202,0.8690918800737066,1.032957469189476
1.6666666666666656,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.6833333333333322,0.06919504403605992,0.8690920023014886,1.0329579191282694
1.6999999999999988,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.7166666666666655,0.06919516680799992,0.8690920080893186,1.0329572237035056
1.733333333333332,0.0691950761563202,0.8690918800737066,1.032957469189476
1.7499999999999987,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.7666666666666653,0.06919504403605992,0.8690920023014886,1.0329579191282694
1.7833333333333319,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.7999999999999985,0.06919516680799992,0.8690920080893186,1.0329572237035056
1.816666666666665,0.0691950761563202,0.8690918800737066,1.032957469189476
1.8333333333333317,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.8499999999999983,0.06919504403605992,0.8690920023014886,1.0329579191282694
1.866666666666665,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.8833333333333315,0.06919516680799992,0.8690920080893186,1.0329572237035056
1.8999999999999981,0.0691950761563202,0.8690918800737066,1.032957469189476
1.9166666666666647,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.9333333333333313,0.06919504403605992,0.8690920023014886,1.0329579191282694
1.949999999999998,0.06919507390549132,0.8690919413918611,1.0329576520812784
1.9666666666666646,0.06919516680799992,0.8690920080893186,1.0329572237035056
1.9833333333333312,0.0691950761563202,0.8690918800737066,1.032957469189476
1.9999999999999978,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.0166666666666644,0.06919504403605992,0.8690920023014886,1.0329579191282694
2.033333333333331,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.0499999999999976,0.06919516680799992,0.8690920080893186,1.0329572237035056
2.066666666666664,0.0691950761563202,0.8690918800737066,1.032957469189476
2.083333333333331,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.0999999999999974,0.06919504403605992,0.8690920023014886,1.0329579191282694
2.116666666666664,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.1333333333333306,0.06919516680799992,0.8690920080893186,1.0329572237035056
2.1499999999999972,0.0691950761563202,0.8690918800737066,1.032957469189476
2.166666666666664,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.1833333333333305,0.06919504403605992,0.8690920023014886,1.0329579191282694
2.199999999999997,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.2166666666666637,0.06919516680799992,0.8690920080893186,1.0329572237035056
2.2333333333333303,0.0691950761563202,0.8690918800737066,1.032957469189476
2.249999999999997,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.2666666666666635,0.06919504403605992,0.8690920023014886,1.0329579191282694
2.28333333333333,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.2999999999999967,0.06919516680799992,0.8690920080893186,1.0329572237035056
2.3166666666666633,0.0691950761563202,0.8690918800737066,1.032957469189476
2.33333333333333,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.3499999999999965,0.06919504403605992,0.8690920023014886,1.0329579191282694
2.366666666666663,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.3833333333333298,0.06919516680799992,0.8690920080893186,1.0329572237035056
2.3999999999999964,0.0691950761563202,0.8690918800737066,1.032957469189476
2.416666666666663,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.4333333333333296,0.06919504403605992,0.8690920023014886,1.0329579191282694
2.449999999999996,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.466666666666663,0.06919516680799992,0.8690920080893186,1.0329572237035056
2.4833333333333294,0.0691950761563202,0.8690918800737066,1.032957469189476
2.499999999999996,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.5166666666666626,0.06919504403605992,0.8690920023014886,1.0329579191282694
2.533333333333329,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.549999999999996,0.06919516680799992,0.8690920080893186,1.0329572237035056
2.5666666666666624,0.0691950761563202,0.8690918800737066,1.032957469189476
2.583333333333329,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.5999999999999956,0.06919504403605992,0.8690920023014886,1.0329579191282694
2.6166666666666623,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.633333333333329,0.06919516680799992,0.8690920080893186,1.0329572237035056
2.6499999999999955,0.0691950761563202,0.8690918800737066,1.032957469189476
2.666666666666662,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.6833333333333287,0.06919504403605992,0.8690920023014886,1.0329579191282694
2.6999999999999953,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.716666666666662,0.06919516680799992,0.8690920080893186,1.0329572237035056
2.7333333333333285,0.0691950761563202,0.8690918800737066,1.032957469189476
2.749999999999995,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.7666666666666617,0.06919504403605992,0.8690920023014886,1.0329579191282694
2.7833333333333283,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.799999999999995,0.06919516680799992,0.8690920080893186,1.0329572237035056
2.8166666666666615,0.0691950761563202,0.8690918800737066,1.032957469189476
2.833333333333328,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.8499999999999948,0.06919504403605992,0.8690920023014886,1.0329579191282694
2.8666666666666614,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.883333333333328,0.06919516680799992,0.8690920080893186,1.0329572237035056
2.8999999999999946,0.0691950761563202,0.8690918800737066,1.032957469189476
2.916666666666661,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.933333333333328,0.06919504403605992,0.8690920023014886,1.0329579191282694
2.9499999999999944,0.06919507390549132,0.8690919413918611,1.0329576520812784
2.966666666666661,0.06919516680799992,0.8690920080893186,1.0329572237035056
2.9833333333333276,0.0691950761563202,0.8690918800737066,1.032957469189476
2.9999999999999942,0.06919507390549132,0.8690919413918611,1.0329576520812784
3.016666666666661,0.06919504403605992,0.8690920023014886,1.0329579191282694
3.0333333333333274,0.06919507390549132,0.8690919413918611,1.0329576520812784
3.049999999999994,0.06919516680799992,0.8690920080893186,1.0329572237035056
3.0666666666666607,0.0691950761563202,0.8690918800737066,1.032957469189476
3.0833333333333273,0.06919507390549132,0.8690919413918611,1.0329576520812784
3.099999999999994,0.06919504403605992,0.8690920023014886,1.0329579191282694
3.1166666666666605,0.06919507390549132,0.8690919413918611,1.0329576520812784
3.133333333333327,0.06919516680799992,0.8690920080893186,1.0329572237035056
3.1499999999999937,0.0691950761563202,0.8690918800737066,1.032957469189476
3.1666666666666603,0.06919507390549132,0.8690919413918611,1.0329576520812784
3.183333333333327,0.06919504403605992,0.8690920023014886,1.0329579191282694
3.1999999999999935,0.06919507390549132,0.8690919413918611,1.0329576520812784
3.21666666666666,0.06919516680799992,0.8690920080893186,1.0329572237035056
3.2333333333333267,0.0691950761563202,0.8690918800737066,1.032957469189476
3.2499999999999933,0.06919507390549132,0.8690919413918611,1.0329576520812784
3.26666666666666,0.06919504403605992,0.8690920023014886,1.0329579191282694
